structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	6	0.254	0.254	-188.483	0.016	0.016	5.465	C16H13F2N5O5S	[M - H]-	C16H12F2N5O5S-	NRNMSMGVULMZGC	InChI=1S/C16H13F2N5O5S/c1-27-12-6-11(15-20-13(28-2)7-23(15)8-24)19-16(21-12)29(25,26)22-14-9(17)4-3-5-10(14)18/h3-8,22H,1-2H3	N-(2,6-difluorophenyl)-4-(1-formyl-4-methoxyimidazol-2-yl)-6-methoxypyrimidine-2-sulfonamide	COC1=NC(=NC(=C1)C2=NC(=CN2C=O)OC)S(=O)(=O)NC3=C(C=CC=C3F)F	1.600	54126806	PUBCHEM:(54126806)	2	424.052	440	7.327	736165289980184301	736164187528175563	3150	
1	1	0.466	0.466	-45.017	0.999	0.998	24.870	C15H21NO9S2	[M - H]-	C15H20NO9S2-	CKIJIGYDFNXSET	InChI=1S/C15H21NO9S2/c17-8-10-12(18)13(19)14(20)15(24-10)26-11(16-25-27(21,22)23)7-6-9-4-2-1-3-5-9/h1-5,10,12-15,17-20H,6-8H2,(H,21,22,23)	Gluconasturtiin	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	0.100	4379664;4479908;9548617;9548618;163194709;15560248;5464032;154495984;162994337;162994338;162994339;162994340;162994341;162994342;162994343;6084942;6122948;6325242;133126557;656554;656555;59652935;123131516;123131517;11611665	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0038423);BloodExposome:(5464032 656555 15560248);SUPERNATURAL:(SN0048082 SN0048083);MESH:(656555 5464032 9548618 15560248);FooDB:(FDB017781);PUBCHEM:(4379664 4479908 9548617 9548618 163194709 15560248 5464032 154495984 162994337 162994338 162994339 162994340 162994341 162994342 162994343 6084942 6122948 6325242 133126557 656554 656555 59652935 123131516 123131517 11611665);COCONUT:(CNP0267548);NORMAN:(NS00094479);METACYC:(CPD-19507);CHEBI:(5413 79347 183832);KEGG:(C08417);DSSTox:(DTXSID70964468);LOTUS:(Q104392903 Q104962380 Q104962394 Q104387677 Q412097);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(CKIJIGYDFNXSET-UHFFFAOYSA-N)	138302196094	422.058	440	7.328	736165354027223318	736164187217797042	3159	
1	1	0.195	0.195	-136.153	1.000	0.999	41.630	C26H30O12	[M - H]-	C26H29O12-	QQYGUIBEIDPARU	InChI=1S/C26H30O12/c1-34-17-9-13(4-5-16(17)36-26-23(33)22(32)21(31)19(11-28)37-26)24-15(10-27)14-7-12(3-6-20(29)30)8-18(35-2)25(14)38-24/h3-9,15,19,21-24,26-28,31-33H,10-11H2,1-2H3,(H,29,30)	3-[3-(hydroxymethyl)-7-methoxy-2-(3-methoxy-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-2,3-dihydro-1-benzofuran-5-yl]prop-2-enoic acid	COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)C=CC(=O)O	0.300	154828662;162639148;162984574;162984575;132353271;138108737	COCONUT:(CNP0257022);SUPERNATURAL:(SN0312824);PUBCHEM:(154828662 162639148 162984574 162984575 132353271 138108737)	3145730	533.166	447	7.447	736165302198195972	736164201545540761	3173	
1	1	0.564	0.564	-75.303	1.000	1.000	15.553	C12H18O7S	[M - H]-	C12H17O7S-	MLUJBNROAVANKK	InChI=1S/C12H18O7S/c13-11-6-5-9(8-12(14)15)10(11)4-2-1-3-7-19-20(16,17)18/h1-2,9-10H,3-8H2,(H,14,15)(H,16,17,18)	(3R,7S)-12-Hso4-Ja	C1CC(=O)C(C1CC(=O)O)CC=CCCOS(=O)(=O)O	0.000	75075824;87909310;58478980;126843508;126843509;126961020;126961031;44815853;123530533	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0112447);METACYC:(aNeuAc-23-bGal-13-bGlcNAC-R Antigen-BLey CPD-19727 CPD-19816 Histone-N-o-methyl-arginines Jasmonic-Acids L-1-PHOSPHATIDYL-THREONINE);PLANTCYC:(CPD-19816);CHEBI:(136811);SUPERNATURAL:(SN0229074);KEGG:(C21671);PUBCHEM:(75075824 87909310 58478980 126843508 126843509 126961020 126961031 44815853 123530533);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	53610850	305.070	450	7.501	736165296208728143	736164170138589679	3178	
1	1	0.065	0.065	-294.550	1.000	0.478	15.802	C16H20N2O5	[M - H2O - H]-	C16H17N2O4-	ZGBSBBKHUHXXRW	InChI=1S/C16H20N2O5/c1-16(2,15(21)22)18-13(19)9-23-12-5-3-4-11(8-12)17-14(20)10-6-7-10/h3-5,8,10H,6-7,9H2,1-2H3,(H,17,20)(H,18,19)(H,21,22)	2-[[2-[3-(Cyclopropanecarbonylamino)phenoxy]acetyl]amino]-2-methylpropanoic acid	CC(C)(C(=O)O)NC(=O)COC1=CC=CC(=C1)NC(=O)C2CC2	1.100	121850663	PUBCHEM:(121850663)	2	301.119	450	7.502	736165326185427910	736164169505249725	3181	
1	1	0.072	0.072	-276.831	1.000	0.992	16.118	C17H22N2O5	[M - H]-	C17H21N2O5-	UJGUQJKWHHAAGE	InChI=1S/C17H22N2O5/c1-5-9-23-11-16(21)19(4)15-10-13(18-12(3)20)7-8-14(15)17(22)24-6-2/h5,7-8,10H,1,6,9,11H2,2-4H3,(H,18,20)	Ethyl 4-acetamido-2-[methyl-(2-prop-2-enoxyacetyl)amino]benzoate	CCOC(=O)C1=C(C=C(C=C1)NC(=O)C)N(C)C(=O)COCC=C	1.200	21715031	PUBCHEM:(21715031)	2	333.145	450	7.502	736165315804522371	736164175788317652	3182	
1	1	0.070	0.070	-258.592	1.000	0.332	23.386	C16H20N2O5	[M - CH2O3 - H]-	C15H17N2O2-	OWDXMXVDYRUBIB	InChI=1S/C16H20N2O5/c1-10(16(21)22)18(2)14(19)9-23-13-5-3-4-12(8-13)17-15(20)11-6-7-11/h3-5,8,10-11H,6-7,9H2,1-2H3,(H,17,20)(H,21,22)	2-[[2-[3-(Cyclopropanecarbonylamino)phenoxy]acetyl]-methylamino]propanoic acid	CC(C(=O)O)N(C)C(=O)COC1=CC=CC(=C1)NC(=O)C2CC2	1.100	119209098	PUBCHEM:(119209098)	2	257.129	450	7.505	736165364961776168	736164161993250671	3180	
1	1	0.822	0.822	-57.419	0.690	0.670	14.715	C17H33NO10S3	[M - H]-	C17H32NO10S3-	UZAVCHRZWLGWMH	InChI=1S/C17H33NO10S3/c1-30(23)10-8-6-4-2-3-5-7-9-13(18-28-31(24,25)26)29-17-16(22)15(21)14(20)12(11-19)27-17/h12,14-17,19-22H,2-11H2,1H3,(H,24,25,26)	Glucoarabin	CS(=O)CCCCCCCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	0.500	75144757;15560199;154497808;101916752;162992190;46173881;139030991	COCONUT:(CNP0265204);CHEBI:(80999);SUPERNATURAL:(SN0383952);KEGG:(C17272);PUBCHEM:(75144757 15560199 154497808 101916752 162992190 46173881 139030991);KNAPSACK:(UZAVCHRZWLGWMH-UHFFFAOYSA-N)	3146034	506.119	451	7.509	736165327703766433	736164199158981570	3186	
1	3	-Infinity	-Infinity	-289.162	0.030	0.027	34.209	C17H29N5O12P2S	[M - H]-	C17H28N5O12P2S-	PIARJGSXWHJFBV	InChI=1S/C17H29N5O12P2S/c1-3-30-35(26,27)31-4-6-37-7-5-32-36(28,29)33-8-10-12(23)13(24)16(34-10)22-9-21(2)11-14(22)19-17(18)20-15(11)25/h9-10,12-13,16,23-24H,3-8H2,1-2H3,(H4-,18,19,20,25,26,27,28,29)/p+1	2-[2-[[(2R,3S,4R,5R)-5-(2-amino-7-methyl-6-oxo-1H-purin-9-ium-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxyethylsulfanyl]ethyl ethyl hydrogen phosphate	CCOP(=O)(O)OCCSCCOP(=O)(O)OCC1C(C(C(O1)[N+]2=CN(C3=C2N=C(NC3=O)N)C)O)O	-2.164	139335695	PUBCHEM:(139335695)	2	588.096	453	7.545	736165359748255058	736164206264133166	3190	
1	8	0.038	0.038	-338.036	0.030	0.027	27.283	C17H14N6O7S2	[M - H]-	C17H13N6O7S2-	JKSBBYYYPRFHAV	InChI=1S/C17H14N6O7S2/c1-10(24)6-12(15-5-4-14(21-23-19)9-17(15)32(28,29)30)7-11-2-3-13(20-22-18)8-16(11)31(25,26)27/h2-5,7-9,18H,6H2,1H3,(H-,25,26,27,28,29,30)/p+1	6-[2-(4-Diazonioimino-2-sulfocyclohexa-2,5-dien-1-ylidene)-4-oxopentylidene]-3-(iminohydrazinylidene)-1-sulfocyclohexa-1,4-diene	CC(=O)CC(=C1C=CC(=N[N+]#N)C=C1S(=O)(=O)O)C=C2C=CC(=NN=N)C=C2S(=O)(=O)O	1.200	57183619	PUBCHEM:(57183619)	2	477.027	454	7.562	736165315968100317	736164195539296913	3194	
1	2	0.039	0.039	-367.621	0.140	0.286	16.174	C21H22N2O7S3	[M - H]-	C21H21N2O7S3-	FBZLTLUHICLTCM	InChI=1S/C21H22N2O7S3/c24-32(25,26)13-5-11-22-16-7-1-3-9-18(16)30-20(22)15-21-23(12-6-14-33(27,28)29)17-8-2-4-10-19(17)31-21/h1-4,7-10,15H,5-6,11-14H2,(H-,24,25,26,27,28,29)/p+1	3-[(2Z)-2-[[3-(3-sulfopropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-1,3-benzoxazol-3-yl]propane-1-sulfonic acid	C1=CC=C2C(=C1)N(C(=CC3=[N+](C4=CC=CC=C4S3)CCCS(=O)(=O)O)O2)CCCS(=O)(=O)O	2.900	14693113;46499217	PUBCHEM:(14693113 46499217)	2	509.053	454	7.564	736165330606225515	736164199490331616	3197	
1	1	0.251	0.251	-109.994	0.790	0.043	13.865	C17H22N2O11S2	[M - H2O - H]-	C17H19N2O10S2-	FUSRORYNJFNNIL	InChI=1S/C17H22N2O11S2/c1-27-10-4-2-3-9-13(10)8(6-18-9)5-12(19-30-32(24,25)26)29-31-17-16(23)15(22)14(21)11(7-20)28-17/h2-4,6,11,14-18,20-23H,5,7H2,1H3,(H,24,25,26)	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl (1E)-2-(4-methoxy-1H-indol-3-yl)-N-sulfooxyethanimidate	COC1=CC=CC2=C1C(=CN2)CC(=NOS(=O)(=O)O)OSC3C(C(C(C(O3)CO)O)O)O	-0.200	101602439	PUBCHEM:(101602439)	2	475.048	454	7.566	736165367344141352	736164195212141171	3199	
1	4	0.044	0.044	-260.316	0.139	0.006	15.720	C21H21FN2O4S3	[M - H]-	C21H20FN2O4S3-	HPVTVNCBEVYZIV	InChI=1S/C21H21FN2O4S3/c1-2-19-7-10-21(29-19)30(25,26)23-18-6-3-15-11-12-24(14-16(15)13-18)31(27,28)20-8-4-17(22)5-9-20/h3-10,13,23H,2,11-12,14H2,1H3	5-ethyl-N-[2-(4-fluorophenyl)sulfonyl-3,4-dihydro-1H-isoquinolin-7-yl]thiophene-2-sulfonamide	CCC1=CC=C(S1)S(=O)(=O)NC2=CC3=C(CCN(C3)S(=O)(=O)C4=CC=C(C=C4)F)C=C2	4.100	16926246	PUBCHEM:(16926246)	2	479.057	454	7.567	736165377146232469	736164196088750787	3200	
1	4	0.040	0.040	-214.651	0.014	0.010	9.920	C24H20N2O4S3	[M - H]-	C24H19N2O4S3-	TUBGKQRDPRTRGT	InChI=1S/C24H20N2O4S3/c27-32(28)13-17-5-9-19(10-6-17)23-24(26-31-25-23)20-11-7-18(8-12-20)14-33(29,30)16-22-4-2-1-3-21(22)15-32/h1-12H,13-16H2		C1C2=CC=C(C=C2)C3=NSN=C3C4=CC=C(CS(=O)(=O)CC5=CC=CC=C5CS1(=O)=O)C=C4	3.100	21793583	PUBCHEM:(21793583)	2	495.052	454	7.567	736165355155491305	736164197997159257	3205	
1	1	0.388	0.388	-92.042	0.929	0.215	14.835	C17H22N2O11S2	[M - H]-	C17H21N2O11S2-	FUSRORYNJFNNIL	InChI=1S/C17H22N2O11S2/c1-27-10-4-2-3-9-13(10)8(6-18-9)5-12(19-30-32(24,25)26)29-31-17-16(23)15(22)14(21)11(7-20)28-17/h2-4,6,11,14-18,20-23H,5,7H2,1H3,(H,24,25,26)	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl (1E)-2-(4-methoxy-1H-indol-3-yl)-N-sulfooxyethanimidate	COC1=CC=CC2=C1C(=CN2)CC(=NOS(=O)(=O)O)OSC3C(C(C(C(O3)CO)O)O)O	-0.200	101602439	PUBCHEM:(101602439)	2	493.059	454	7.568	736165375132966203	736164197774861125	3203	
1	1	-Infinity	-Infinity	-259.337	0.797	0.356	0.564	C24H15Cl4N5O4	[M - H]-	C24H14Cl4N5O4-	QZRQKYHBRYJWDZ	InChI=1S/C24H15Cl4N5O4/c25-17-5-3-15(21(27)10-17)12-29-31-23(34)20(9-14-1-7-19(8-2-14)33(36)37)24(35)32-30-13-16-4-6-18(26)11-22(16)28/h1-13H,(H,31,34)(H,32,35)	N'~1~,N'~3~-bis[(E)-1-(2,4-dichlorophenyl)methylidene]-2-[(4-nitrophenyl)methylene]malonohydrazide	C1=CC(=CC=C1C=C(C(=O)NN=CC2=C(C=C(C=C2)Cl)Cl)C(=O)NN=CC3=C(C=C(C=C3)Cl)Cl)[N+](=O)[O-]	7.800	5887417;46501557;3656905	PUBCHEM:(5887417 46501557 3656905)	2	575.980	454	7.568	736165364299075933	736164205236528591	3204	
1	1	0.599	0.375	-11.760	1.000	1.000	58.867	C17H22N2O10S2	[M - H]-	C17H21N2O10S2-	IIAGSABLXRZUSE	InChI=1S/C17H22N2O10S2/c1-27-10-4-2-3-9-13(10)8(6-18-9)5-12(19-29-31(24,25)26)30-17-16(23)15(22)14(21)11(7-20)28-17/h2-4,6,11,14-18,20-23H,5,7H2,1H3,(H,24,25,26)	({[2-(4-methoxy-1H-indol-3-yl)-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl}ethylidene]amino}oxy)sulfonic acid	COC1=CC=CC2=C1C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O	-0.100	4480092;9548646;9576738;5486544;162974974;6122984;156588316;598860;656562;656563;49859627;158705152	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0303668);SUPERNATURAL:(SN0146202);MESH:(656563 6122984 9576738 156588316);FooDB:(FDB017767);PUBCHEM:(4480092 9548646 9576738 5486544 162974974 6122984 156588316 598860 656562 656563 49859627 158705152);COCONUT:(CNP0246718);NORMAN:(NS00094487);METACYC:(4-METHOXY-3-INDOLYLMETHYL-GLUCOSINOLATE);PLANTCYC:(4-METHOXY-3-INDOLYLMETHYL-GLUCOSINOLATE);CHEBI:(1890 182639 62725);KEGG:(C08423);DSSTox:(DTXSID901003296);LOTUS:(Q105113342 Q105113348 Q27105519 Q104392850);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(IIAGSABLXRZUSE-UHFFFAOYSA-N)	138298132862	477.064	454	7.569	736165293687950518	736164195648348827	3207	
1	2	0.316	0.316	-259.257	0.054	0.034	9.793	C19H17F3N6O6S2	[M - H]-	C19H16F3N6O6S2-	WCHACMRNLMGJDH	InChI=1S/C19H17F3N6O6S2/c1-28(34-18(29)19(20,21)22)36(32,33)15-7-3-5-13(9-15)27-17-10-16(24-11-25-17)26-12-4-2-6-14(8-12)35(23,30)31/h2-11H,1H3,(H2,23,30,31)(H2,24,25,26,27)	[Methyl-[3-[[6-(3-sulfamoylanilino)pyrimidin-4-yl]amino]phenyl]sulfonylamino] 2,2,2-trifluoroacetate	CN(OC(=O)C(F)(F)F)S(=O)(=O)C1=CC=CC(=C1)NC2=NC=NC(=C2)NC3=CC(=CC=C3)S(=O)(=O)N	2.900	89306915	PUBCHEM:(89306915)	2	545.051	454	7.569	736165331830962508	736164202220823765	3208	
1	1	0.264	0.264	-40.767	1.000	1.000	15.393	C8H6O5	[M - H]-	C8H5O5-	MWRVRCAFWBBXTL	InChI=1S/C8H6O5/c9-4-1-2-5(7(10)11)6(3-4)8(12)13/h1-3,9H,(H,10,11)(H,12,13)	3,4-Dicarboxyphenolate	C1=CC(=C(C=C1O)C(=O)O)C(=O)O	0.371	152780627;11881;54675841	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00034534);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(11881);CHEBI:(27600);KEGG:(C06680);PUBCHEM:(152780627 11881 54675841);DSSTox:(DTXSID8060585);PUBMED:(null)	137527296354	181.014	456	7.607	736165348939531498	736164146621125396	3214	
1	2	0.014	0.014	-304.407	0.119	0.150	21.704	C21H24N6O8S2	[M - H]-	C21H23N6O8S2-	CQIAOCQDHCTKFK	InChI=1S/C21H24N6O8S2/c1-2-14-7-8-15(13-18(14)37(33,34)35)22-19-24-20(26-21(25-19)27(9-11-28)10-12-29)23-16-5-3-4-6-17(16)36(30,31)32/h2-8,13,28-29H,1,9-12H2,(H,30,31,32)(H,33,34,35)(H2,22,23,24,25,26)	5-[[4-[Bis(2-hydroxyethyl)amino]-6-(2-sulfoanilino)-1,3,5-triazin-2-yl]amino]-2-ethenylbenzenesulfonic acid	C=CC1=C(C=C(C=C1)NC2=NC(=NC(=N2)N(CCO)CCO)NC3=CC=CC=C3S(=O)(=O)O)S(=O)(=O)O	1.600	59933526	PUBCHEM:(59933526)	2	551.100	459	7.646	736165318803450839	736164203168736539	3217	
1	3	0.004	0.004	-356.163	0.129	0.138	6.377	C24H28N2O8S3	[M - H]-	C24H27N2O8S3-	FAEZIAUBCIREGM	InChI=1S/C24H28N2O8S3/c25-36(29,30)24-16-22(37(31,32)34-18-9-4-3-5-10-18)21(26-17-19-11-8-14-33-19)15-23(24)35(27,28)20-12-6-1-2-7-13-20/h3-5,8-11,14-16,20,26H,1-2,6-7,12-13,17H2,(H2,25,29,30)	Phenyl 4-cycloheptylsulfonyl-2-(furan-2-ylmethylamino)-5-sulfamoylbenzenesulfonate	C1CCCC(CC1)S(=O)(=O)C2=C(C=C(C(=C2)NCC3=CC=CO3)S(=O)(=O)OC4=CC=CC=C4)S(=O)(=O)N	4.300	12944958	PUBCHEM:(12944958)	2	567.095	459	7.646	736165337833012700	736164204900984241	3216	
1	1	0.058	0.058	-297.434	0.997	0.981	87.826	C18H24O8	[M - H]-	C18H23O8-	COBQKPPHDITJNX	InChI=1S/C18H24O8/c1-21-15(19)9-7-13-11-18(25-5,26-6)14(8-10-16(20)22-2)12-17(13,23-3)24-4/h7-12H,1-6H3	methyl (E)-3-[3,3,6,6-tetramethoxy-4-[(E)-3-methoxy-3-oxoprop-1-enyl]cyclohexa-1,4-dien-1-yl]prop-2-enoate	COC(=O)C=CC1=CC(C(=CC1(OC)OC)C=CC(=O)OC)(OC)OC	0.200	10595177	PUBCHEM:(10595177)	2	367.139	459	7.651	736165320141434210	736164180037147969	3162	
1	1	-Infinity	-Infinity	-198.793	1.000	1.000	51.050	C26H44O7Si4	[M - H]-	C26H43O7Si4-	NUZDBRFISXCVSZ	InChI=1S/C26H44O7Si4/c1-11-25(27)29-19-15-22-35(6,7)32-37(10,24-17-13-12-14-18-24)33-36(8,9)31-34(4,5)21-16-20-30-26(28)23(2)3/h1,12-14,17-18H,2,15-16,19-22H2,3-10H3	3-[[[[Dimethyl(3-prop-2-ynoyloxypropyl)silyl]oxy-methyl-phenylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]propyl 2-methylprop-2-enoate	CC(=C)C(=O)OCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C1=CC=CC=C1)O[Si](C)(C)CCCOC(=O)C#C	8.830	58738331	PUBCHEM:(58738331)	2	579.207	461	7.685	736165405277435678	736164205718873596	3220	
1	1	0.097	0.097	-241.525	1.000	0.999	61.870	C17H21NO10	[M - H]-	C17H20NO10-	BTIAHNXTBYWRRG	InChI=1S/C17H21NO10/c1-6-13(23)18-14-16(26-10(4)21)15(25-9(3)20)12(7-24-8(2)19)28-17(14)27-11(5)22/h1,12,14-17H,7H2,2-5H3,(H,18,23)	[(2R,3S,4R,5R)-3,4,6-triacetyloxy-5-(prop-2-ynoylamino)oxan-2-yl]methyl acetate	CC(=O)OCC1C(C(C(C(O1)OC(=O)C)NC(=O)C#C)OC(=O)C)OC(=O)C	-0.850	57337345;57337433	PUBCHEM:(57337345 57337433)	2	398.109	461	7.688	736165374071807032	736164184105623204	3219	
1	1	0.663	0.663	-103.620	0.987	0.976	40.255	C20H22O8	[M - H]-	C20H21O8-	DSMBHMMXNCPAFN	InChI=1S/C20H22O8/c1-24-14-7-12(8-15(25-2)19(14)22)5-6-18(21)28-11-13-9-16(26-3)20(23)17(10-13)27-4/h5-10,22-23H,11H2,1-4H3	(4-hydroxy-3,5-dimethoxyphenyl)methyl (E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate	COC1=CC(=CC(=C1O)OC)COC(=O)C=CC2=CC(=C(C(=C2)OC)O)OC	2.900	127048248	PUBCHEM:(127048248);PUBMED:(null)	66	389.123	462	7.699	736165344590037950	736164183270956638	3213	
1	1	0.377	0.377	-97.126	0.442	0.002	134.570	C11H15NO5	[M - CH3 - H]-	C10H11NO5-	PTYCLOZBYBZABE	InChI=1S/C11H15NO5/c1-16-8-4-6(3-7(12)11(14)15)5-9(17-2)10(8)13/h4-5,7,13H,3,12H2,1-2H3,(H,14,15)	2-Amino-3-(4-hydroxy-3,5-dimethoxyphenyl)propanoic acid	COC1=CC(=CC(=C1O)OC)CC(C(=O)O)N	-1.800	85864433;139968557	PUBCHEM:(85864433 139968557)	2	225.065	464	7.725	736165334112664354	736164154879710552	3252	
1	1	0.040	0.040	-47.957	0.712	0.333	20.150	C9H8O4	[M - CO2 - H]-	C8H7O2-	KKADPXVIOXHVKN	InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)	Testacid	C1=CC(=CC=C1CC(=O)C(=O)O)O	0.900	6971070;135027218;154037009;154037010;53998767;153707514;153707515;979	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000707);MiMeDB:(MMDBc0000535 MMDBc0054212);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6971070 979);SUPERNATURAL:(SN0187698);MESH:(979 6971070);FooDB:(FDB030506);PUBCHEM:(6971070 135027218 154037009 154037010 53998767 153707514 153707515 979);COCONUT:(CNP0412003);NORMAN:(NS00015136);METACYC:(P-HYDROXY-PHENYLPYRUVATE);PLANTCYC:(P-HYDROXY-PHENYLPYRUVATE);CHEBI:(15999 36242);KEGG:(C01179);DSSTox:(DTXSID001238038 DTXSID80166017);LOTUS:(Q2823224);YMDB:(YMDB00958);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(KKADPXVIOXHVKN-UHFFFAOYSA-N)	139443243390	135.045	464	7.726	736165307076172889	736164137460764950	3255	
1	1	0.044	0.044	-267.020	0.976	0.500	90.824	C17H14N2O6	[M - H]-	C17H13N2O6-	ZJXYIAYSBXZCGI	InChI=1S/C17H14N2O6/c1-3-12-7-5-9-14(18(20)21)16(12)24-11-25-17-13(4-2)8-6-10-15(17)19(22)23/h3-10H,1-2,11H2	1-Ethenyl-2-[(2-ethenyl-6-nitrophenoxy)methoxy]-3-nitrobenzene	C=CC1=C(C(=CC=C1)[N+](=O)[O-])OCOC2=C(C=CC=C2[N+](=O)[O-])C=C	4.900	144123113	PUBCHEM:(144123113)	2	341.076	464	7.726	736165309420789467	736164176954334259	3257	
1	1	0.034	0.034	-221.586	0.787	0.942	9.938	C18H17Cl2N3O5	[M - H]-	C18H16Cl2N3O5-	OJIGCPKXVQIWLW	InChI=1S/C18H17Cl2N3O5/c19-12-1-4-17(14(20)9-12)28-11-18(24)21-13-2-3-15(16(10-13)23(25)26)22-5-7-27-8-6-22/h1-4,9-10H,5-8,11H2,(H,21,24)	2-(2,4-dichlorophenoxy)-N-(4-morpholin-4-yl-3-nitrophenyl)acetamide	C1COCCN1C2=C(C=C(C=C2)NC(=O)COC3=C(C=C(C=C3)Cl)Cl)[N+](=O)[O-]	3.600	17127205	PUBCHEM:(17127205)	2	424.049	464	7.726	736165377905401620	736164187469455302	3251	
1	1	0.291	0.291	-121.235	1.000	0.974	46.444	C9H9O3	[M - H]-	C9H8O3-	RBLYUAZSCKIAJF	InChI=1S/C9H9O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5H,1-2H3	2-Methoxy-4-acetylphenoxyradical	CC(=O)C1=CC(=C(C=C1)[O])OC	1.230	102350873	PUBCHEM:(102350873)	2	164.047	464	7.727	736165314856609339	736164142582010414	3268	
1	1	0.892	0.892	-10.222	1.000	1.000	108.641	C11H12O5	[M - H]-	C11H11O5-	PCMORTLOPMLEFB	InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)	Sinapinate	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	1.500	16109943;129711653;637775;90861324;1549091;11356559;10743;54710960;54725814;54733734	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0032616 HMDB0034069);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(637775 1549091 10743);SUPERNATURAL:(SN0281683);MESH:(10743 637775 1549091);FooDB:(FDB010557 FDB012318 FDB031174);PUBCHEM:(16109943 129711653 637775 90861324 1549091 11356559 10743 54710960 54725814 54733734);GNPS:(CCMSLIB00000077199 CCMSLIB00000078889 CCMSLIB00003138211);COCONUT:(CNP0195904);NORMAN:(NS00015085);PLANTCYC:(SINAPATE);CHEBI:(76350 15714 77131 30023);KEGG:(C00482);DSSTox:(DTXSID401316824 DTXSID40862129);LOTUS:(Q27146675 Q417527 Q27145906);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(PCMORTLOPMLEFB-UHFFFAOYSA-N)	138503655806	223.061	464	7.727	736165296980480321	736164154011489559	3271	
1	1	0.036	0.036	-91.339	0.654	0.333	204.400	C11H12O6	[M - H]-	C11H11O6-	HOJNNLZSLRDYGQ	InChI=1S/C11H12O6/c1-16-10(14)5-3-2-4-8-17-11(15)7-6-9(12)13/h2-7H,8H2,1H3,(H,12,13)	(Z)-4-[(2E,4E)-6-methoxy-6-oxohexa-2,4-dienoxy]-4-oxobut-2-enoic acid	COC(=O)C=CC=CCOC(=O)C=CC(=O)O	0.700	11241913	PUBCHEM:(11241913)	2	239.056	464	7.727	736165338751565480	736164158084159053	3272	
