structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.520	0.520	-19.973	0.984	0.223	116.140	C6H6O6	[M + Cl]-	C6H6ClO6-	SBJKKFFYIZUCET	InChI=1S/C6H6O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8H,1H2	Dhaa	C(C(C1C(=O)C(=O)C(=O)O1)O)O	-1.000	9815359;53470524;15558808;15558810;50990289;163953501;101642777;71616926;36688190;835;10280;210328;440667;57369509	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001264);MiMeDB:(MMDBc0031994 MMDBc0032116 MMDBc0054537);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(440667 210328);SUPERNATURAL:(SN0340888);MESH:(210328 440667);FooDB:(FDB011907);PUBCHEM:(9815359 53470524 15558808 15558810 50990289 163953501 101642777 71616926 36688190 835 10280 210328 440667 57369509);COCONUT:(CNP0280536);NORMAN:(NS00068574);PLANTCYC:(L-DEHYDRO-ASCORBATE);CHEBI:(27956 17242 178008);KEGG:(C05422);DSSTox:(DTXSID00912316 DTXSID801018175);LOTUS:(Q3116723 Q57826492);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(SBJKKFFYIZUCET-UHFFFAOYSA-N)	139443175806	208.986	40	0.673	757860223953031834	757859803046210523	2463	
1	6	0.099	0.099	-147.333	0.108	0.060	24.103	C6H7NO9	[M - H]-	C6H6NO9-	BBSBPLSBSLAADT	InChI=1S/C6H7NO9/c7-2(15-4(9)10)1-6(13,14)3(8)16-5(11)12/h7,13-14H,1H2,(H,9,10)(H,11,12)	Carboxy 4-carboxyoxy-2,2-dihydroxy-4-iminobutanoate	C(C(=N)OC(=O)O)C(C(=O)OC(=O)O)(O)O	-1.600	87486978	PUBCHEM:(87486978)	2	236.004	40	0.675	757860233721570817	757859803121708000	2516	
1	1	0.454	0.454	-4.980	0.999	0.333	44.831	C3H6O3	[M + C2H4O2 - H]-	C5H9O5-	JVTAAEKCZFNVCJ	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	Lactate	CC(C(=O)O)O	-0.341	102602251;9812756;159775738;87229028;87229168;87374176;19789253;15559262;15559267;16213313;16213456;16217546;5460161;5460179;53977153;163694460;129848362;129883020;102283131;135818276;59103236;59110953;10154003;10197628;159038454;159038457;159038458;153693936;153693962;153693970;153694080;153694081;153694115;153694820;153694821;153694825;153694826;153694829;153694843;153694878;153694879;153694880;153694881;153694894;153695599;153695604;153695605;153695609;153695610;153695672;153695673;153697421;153697422;153697423;153697424;153697425;153697426;153697427;153697428;153697429;153697430;153708166;123906903;11251964;140285701;59503408;612;61503;91435;107689;450643;450650;11686901;148248446;90471244;71308918;71308998;71309365	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0303745 HMDB0000190 HMDB0001311 HMDB0304825);MiMeDB:(MMDBc0000062 MMDBc0000186 MMDBc0056071);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(129720018 612 91435 23671663 61503 6335487 5460161 56841910 23666457 107689 62358 23673452 23666456 10129918 23664767 87073399);SUPERNATURAL:(SN0176605);HSDB:(50-21-5);MESH:(612 61503 91435 107689);FooDB:(FDB000880 FDB003292 FDB003293 FDB003294 FDB005406 FDB020325 FDB030146);PUBCHEM:(102602251 9812756 159775738 87229028 87229168 87374176 19789253 15559262 15559267 16213313 16213456 16217546 5460161 5460179 53977153 163694460 129848362 129883020 102283131 135818276 59103236 59110953 10154003 10197628 159038454 159038457 159038458 153693936 153693962 153693970 153694080 153694081 153694115 153694820 153694821 153694825 153694826 153694829 153694843 153694878 153694879 153694880 153694881 153694894 153695599 153695604 153695605 153695609 153695610 153695672 153695673 153697421 153697422 153697423 153697424 153697425 153697426 153697427 153697428 153697429 153697430 153708166 123906903 11251964 140285701 59503408 612 61503 91435 107689 450643 450650 11686901 148248446 90471244 71308918 71308998 71309365);COCONUT:(CNP0232038);NORMAN:(NS00102240 NS00102843 NS00103003 NS00079629 NS00103228 NS00102950 NS00102192 NS00103231 NS00006010 NS00079058 NS00103225 NS00102241 NS00102208 NS00102875 NS00092763 NS00076282 NS00102725 NS00102200 NS00103522 NS00102947 NS00102589 NS00084176 NS00080180 NS00102710 NS00103536 NS00079630 NS00086911 NS00084177 NS00102237 NS00103159 NS00101982 NS00103125 NS00103511 NS00102946 NS00103164 NS00102206 NS00102190 NS00102207 NS00102113 NS00103535 NS00102196 NS00102036 NS00102111 NS00102242 NS00102203);METACYC:(CPD-10377 CPD-24843 CPD-24844 CPD-24845 D-LACTATE L-LACTATE Thiophenes Upper-case-I-antigens);PLANTCYC:(L-LACTATE D-LACTATE);CHEBI:(78320 42111 16651 24996 75228 422 16004);KEGG:(C01432 C00256 C00186);DSSTox:(DTXSID0047030 DTXSID00883597 DTXSID101001103 DTXSID101026317 DTXSID10873500 DTXSID301264676 DTXSID30230196 DTXSID3052808 DTXSID401302469 DTXSID5052830 DTXSID50635700 DTXSID601021043 DTXSID6034689 DTXSID6052829 DTXSID7023192 DTXSID7074379 DTXSID801018949 DTXSID80635677 DTXSID80883631 DTXSID80960097 DTXSID90635683);LOTUS:(Q27077083 Q27080955 Q161249);YMDB:(YMDB00247 YMDB00287);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(JVTAAEKCZFNVCJ-UHFFFAOYSA-N)	139577461630	149.045	40	0.675	757860217497994852	757859803197205477	2520	
1	1	0.024	0.024	-135.795	0.930	0.896	80.120	C5H9O5PS	[M - H]-	C5H8O5PS-	MZJJLTLNJOUOTQ	InChI=1S/C5H9O5PS/c1-4(3-5(6)12-2)10-11(7,8)9/h3H,1-2H3,(H2,7,8,9)	(4-Methylsulfanyl-4-oxobut-2-en-2-yl) phosphate	CC(=CC(=O)SC)OP(=O)(O)O	-0.400	154363211;154363212	PUBCHEM:(154363211 154363212)	2	210.983	41	0.676	757860235827112654	757859803276897258	2527	
1	1	0.096	0.096	-55.837	1.000	1.000	151.398	C7H10O7	[M - H]-	C7H9O7-	KIDJCDRSJYKKRK	InChI=1S/C7H10O7/c1-13-6(11)4(10)5-2(8)3(9)7(12)14-5/h2-5,8-10H,1H3	Methyl D-glucarate 1,4-lactone	COC(=O)C(C1C(C(C(=O)O1)O)O)O	-1.500	101425970;102208787;85325290;10943637	PUBCHEM:(101425970 102208787 85325290 10943637)	2	205.035	41	0.679	757860227157481552	757859803352394735	2553	
1	1	0.102	0.102	-40.632	0.521	0.250	38.580	C6H6O6	[M - CH2O3 - H]-	C5H3O3-	UKZDIMBDWHZXOK	InChI=1S/C6H6O6/c7-3-1-2(5(8)9)4(12-3)6(10)11/h2,4H,1H2,(H,8,9)(H,10,11)		C1C(C(OC1=O)C(=O)O)C(=O)O	-1.000	134186025;6950458;6950459;6950460;6950461;853429;853430;853431;853432;98259	COCONUT:(CNP0469411);NORMAN:(NS00045025);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(139374);SUPERNATURAL:(SN0373234);PUBCHEM:(134186025 6950458 6950459 6950460 6950461 853429 853430 853431 853432 98259);DSSTox:(DTXSID501194219);PUBMED:(null)	137509470306	111.009	41	0.683	757860215488922564	757859803427892212	2396	
1	1	0.083	0.083	-44.782	1.000	1.000	141.619	C7H10O7	[M + Cl]-	C7H10ClO7-	KIDJCDRSJYKKRK	InChI=1S/C7H10O7/c1-13-6(11)4(10)5-2(8)3(9)7(12)14-5/h2-5,8-10H,1H3	Methyl D-glucarate 1,4-lactone	COC(=O)C(C1C(C(C(=O)O1)O)O)O	-1.500	101425970;102208787;85325290;10943637	PUBCHEM:(101425970 102208787 85325290 10943637)	2	241.012	41	0.685	757860231414702435	757859803503389689	2585	
1	2	0.026	0.026	-100.176	0.323	0.324	20.372	C8H15NO5S2	[M - H]-	C8H14NO5S2-	BICBQVCOHOFXBM	InChI=1S/C8H15NO5S2/c10-15(11)6-3-8(7-15)16(12,13)9-4-1-2-5-14-9/h8H,1-7H2	3-(Oxazinan-2-ylsulfonyl)thiolane 1,1-dioxide	C1CCON(C1)S(=O)(=O)C2CCS(=O)(=O)C2	-0.400	104102334	PUBCHEM:(104102334)	2	268.031	41	0.685	757860259340391728	757859803578887166	2587	
1	1	0.591	0.591	-18.444	0.999	0.500	68.177	C4H8O5	[M - H]-	C4H7O5-	JPIJQSOTBSSVTP	InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)	L-Threonate	C(C(C(C(=O)O)O)O)O	-2.100	86295172;20849007;5289463;5460407;21145021;126674110;10149650;55302699;151152;439535;3769187;2781043	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000613 HMDB0000943 HMDB0245425);MiMeDB:(MMDBc0054441 MMDBc0055858 MMDBc0000357 MMDBc0000380);BloodExposome:(131714145 439535 151152 2781043 5460407);SUPERNATURAL:(SN0171630);MESH:(151152 2781043 5460407);FooDB:(FDB022331 FDB030975);PUBCHEM:(86295172 20849007 5289463 5460407 21145021 126674110 10149650 55302699 151152 439535 3769187 2781043);COCONUT:(CNP0144827);NORMAN:(NS00015142);METACYC:(CPD-19876 CPD-19877 CPD-20046 L-THREONATE);PLANTCYC:(L-THREONATE);CHEBI:(49060 45912 15908 57561 49058 136591 37655 49059);KEGG:(C21649 C01620 C21593);DSSTox:(DTXSID001018040 DTXSID401224994 DTXSID40192337 DTXSID60223339);LOTUS:(Q27121459 Q27121458 Q3270244 Q27121461 Q27117218);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(JPIJQSOTBSSVTP-UHFFFAOYSA-N)	139376068990	135.030	42	0.697	757860217720293069	757859803658578947	3196	
1	1	0.822	0.822	-34.621	1.000	1.000	69.332	C10H17N3O6S	[M - H]-	C10H16N3O6S-	RWSXRVCMGQZWBV	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)	Glutathione	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	-4.500	42615251;58833436;9839547;20756463;40467184;87774813;15559592;15559593;154017936;4633090;23634626;7048684;101692668;162540300;59012061;59012062;135875340;59119144;25246407;60072620;165413539;165413557;153695612;153818187;54289881;131698098;45039351;10566814;10710004;59658501;10924820;745;124886;444462;445616;446684;448041;448106;141361694	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000125 HMDB0062697);MiMeDB:(MMDBc0029474);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(54289881 89400709 20756463 124886 745);SUPERNATURAL:(SN0337289);MESH:(124886 20756463);FooDB:(FDB001498);PUBCHEM:(42615251 58833436 9839547 20756463 40467184 87774813 15559592 15559593 154017936 4633090 23634626 7048684 101692668 162540300 59012061 59012062 135875340 59119144 25246407 60072620 165413539 165413557 153695612 153818187 54289881 131698098 45039351 10566814 10710004 59658501 10924820 745 124886 444462 445616 446684 448041 448106 141361694);GNPS:(CCMSLIB00003136388 CCMSLIB00000579720);COCONUT:(CNP0104130);NORMAN:(NS00001243);METACYC:(GLUTATHIONE);PLANTCYC:(GLUTATHIONE);CHEBI:(177535 57925 16856 60836 131728);KEGG:(C00051 C02471);DSSTox:(DTXSID301303707 DTXSID40661992 DTXSID6023101 DTXSID90955757);LOTUS:(Q116907 Q105246729);YMDB:(YMDB00160);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(RWSXRVCMGQZWBV-UHFFFAOYSA-N)	139577465214	306.076	42	0.705	757860248573607188	757859803738270728	2373	
1	1	-Infinity	-Infinity	-142.215	1.000	1.000	101.312	C6H9ClO7	[M - H]-	C6H8ClO7-	ACTQJFWFRKTGRY	InChI=1S/C6H9ClO7/c7-14-6(5(11)12)4(10)3(9)2(1-8)13-6/h2-4,8-10H,1H2,(H,11,12)	(3R,4S,5R)-2-chlorooxy-3,4-dihydroxy-5-(hydroxymethyl)oxolane-2-carboxylic acid	C(C1C(C(C(O1)(C(=O)O)OCl)O)O)O	-0.700	69627542	PUBCHEM:(69627542)	2	226.996	45	0.748	757860229187525772	757859804795235406	3683	
1	1	-Infinity	-Infinity	-61.323	0.995	0.984	32.452	C11H21NO9S3	[M - H]-	C11H20NO9S3-	KQCBSBJKABPMAT	InChI=1S/C11H21NO9S3/c13-5-6-8(14)9(15)10(16)11(20-6)23-7(3-1-2-4-22)12-21-24(17,18)19/h6,8-11,13-16,22H,1-5H2,(H,17,18,19)	4-Mercaptobutyl Glucosinolate	C(CCS)CC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	-0.900	163073534;163073535;102154672;131752747;153274918	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0370712);HMDB:(HMDB0039895);SUPERNATURAL:(SN0192347);MESH:(131752747 163073535);FooDB:(FDB019555);PUBCHEM:(163073534 163073535 102154672 131752747 153274918);LOTUS:(Q115951094);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(KQCBSBJKABPMAT-UHFFFAOYSA-N)	858783838	406.031	48	0.792	757860257914327587	757859803813768205	3608	
1	1	0.653	0.653	-2.608	1.000	1.000	40.588	C3H6O4	[M - H]-	C3H5O4-	RBNPOMFGQQGHHO	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)	D-Groa	C(C(C(=O)O)O)O	-1.500	101427230;6999960;5460358;4643312;6326776;140945792;10654183;10887854;752;439194;71309599	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000139 HMDB0006372);MiMeDB:(MMDBc0000041);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(439194 5460358 6326776 752);SUPERNATURAL:(SN0320934 SN0320935);MESH:(752);FooDB:(FDB008493 FDB012242 FDB023907);PUBCHEM:(101427230 6999960 5460358 4643312 6326776 140945792 10654183 10887854 752 439194 71309599);COCONUT:(CNP0264905);NORMAN:(NS00014823 NS00079803 NS00088646 NS00089540);METACYC:(CPD-25978 GLYCERATE);PLANTCYC:(GLYCERATE);CHEBI:(16659 74324 33508 32398 33871 71671);KEGG:(C00258);DSSTox:(DTXSID001016563 DTXSID001318642 DTXSID00182557 DTXSID40965245 DTXSID701016564 DTXSID70585172 DTXSID70962904 DTXSID80861979);LOTUS:(Q27144614 Q27104217 Q424906);YMDB:(YMDB02321 YMDB02299);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(RBNPOMFGQQGHHO-UHFFFAOYSA-N)	139443243390	105.019	48	0.802	757860218802423867	757859803889265682	2793	
1	1	0.093	0.093	-55.503	1.000	1.000	47.463	C3H7N3O3	[M - H]-	C3H6N3O3-	VTFWFHCECSOPSX	InChI=1S/C3H7N3O3/c4-1(2(7)8)6-3(5)9/h1H,4H2,(H,7,8)(H3,5,6,9)	Ureidoglycine	C(C(=O)O)(N)NC(=O)N	-4.500	25245358;46173475;45479615;439649;44247538	PUBCHEMANNOTATIONBIO;MiMeDB:(MMDBc0030113 MMDBc0054100);BloodExposome:(439649);SUPERNATURAL:(SN0399459);PUBCHEM:(25245358 46173475 45479615 439649 44247538);COCONUT:(CNP0313342);METACYC:(CPD0-2298);PLANTCYC:(CPD0-2298);CHEBI:(59947 57714 16282 59945);KEGG:(C02091);LOTUS:(Q27126977);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(VTFWFHCECSOPSX-UHFFFAOYSA-N)	1399982450	132.041	48	0.802	757860218177472376	757859803968957463	2779	
1	1	0.153	0.153	-50.748	1.000	0.333	147.311	C5H8O5	[M + H2O - H]-	C5H9O6-	PKURXHTWCXOYCQ	InChI=1S/C5H8O5/c1-2(6)3(7)4(8)5(9)10/h3-4,6-8H,1H2,(H,9,10)	2,3,4-Trihydroxypent-4-enoic acid	C=C(C(C(C(=O)O)O)O)O	-1.400	76750710;58268619	PUBCHEM:(76750710 58268619)	2	165.040	48	0.802	757860225387484381	757859804040260636	2795	
1	1	0.241	0.241	-23.173	1.000	1.000	84.739	C4H8N4O4	[M - H]-	C4H7N4O4-	NUCLJNSWZCHRKL	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	Allantoate	C(C(=O)O)(NC(=O)N)NC(=O)N	-2.600	5287444;203	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001209);MiMeDB:(MMDBc0029590);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(203);SUPERNATURAL:(SN0255309);MESH:(203);FooDB:(FDB012646);PUBCHEM:(5287444 203);COCONUT:(CNP0270535);NORMAN:(NS00041382);METACYC:(ALLANTOATE);PLANTCYC:(ALLANTOATE);CHEBI:(30837 17536);KEGG:(C00499);DSSTox:(DTXSID3059187);LOTUS:(Q1067123);YMDB:(YMDB00199);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NUCLJNSWZCHRKL-UHFFFAOYSA-N)	139443243390	175.047	48	0.802	757860225500730684	757859804119952417	2786	
1	1	0.043	0.043	-204.238	1.000	1.000	105.979	C9H13NO8	[M - H]-	C9H12NO8-	ZSTKFMXHDZBBKW	InChI=1S/C9H13NO8/c10-9(8(17)18,3-7(15)16)4(1-5(11)12)2-6(13)14/h4H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)(H,17,18)	2-Amino-3-(carboxymethyl)butane-1,2,4-tricarboxylic acid	C(C(CC(=O)O)C(CC(=O)O)(C(=O)O)N)C(=O)O	-4.800	21701139	PUBCHEM:(21701139)	2	262.056	48	0.802	757860223378411834	757859804195449894	2796	
1	1	0.178	0.178	-33.474	1.000	1.000	128.026	C12H20O12	[M - H]-	C12H19O12-	SJGDDHAPVCRHSR	InChI=1S/C12H20O12/c13-1-3(15)5(16)6(17)4(2-14)23-12-9(20)7(18)8(19)10(24-12)11(21)22/h1,3-10,12,14-20H,2H2,(H,21,22)	5-O-glucuronosyl glucose	C(C(C(C(C(C=O)O)O)O)OC1C(C(C(C(O1)C(=O)O)O)O)O)O	-4.800	134817423	PUBCHEM:(134817423)	2	355.088	48	0.802	757860250314244511	757859804266753067	2797	
1	1	-Infinity	-Infinity	-357.302	0.833	0.597	46.762	C7H14Cl2N2O5	[M - H]-	C7H13Cl2N2O5-	YBHNLOSLEZVWAF	InChI=1S/C7H14Cl2N2O5/c8-5(9)6(14)15-4-11-16-3-7(10,1-12)2-13/h5,11-13H,1-4,10H2	[[2-Amino-3-hydroxy-2-(hydroxymethyl)propoxy]amino]methyl 2,2-dichloroacetate	C(C(CO)(CONCOC(=O)C(Cl)Cl)N)O	-1.200	134557918	PUBCHEM:(134557918)	2	275.021	49	0.821	757860251085996880	757859804417748021	2534	
1	1	0.576	0.576	-21.404	1.000	1.000	62.445	C9H16N2O5S	[M - H]-	C9H15N2O5S-	UPCDLBPYWXOCOK	InChI=1S/C9H16N2O5S/c1-17-4-6(9(15)16)11-7(12)3-2-5(10)8(13)14/h5-6H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)	2-amino-4-{[1-carboxy-2-(methylsulfanyl)ethyl]carbamoyl}butanoic acid	CSCC(C(=O)O)NC(=O)CCC(C(=O)O)N	-3.500	163034534;155070967;126714595;91820011;13894650;11043643;88638893	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0313907);HMDB:(HMDB0031985);METACYC:(CPD-17447);PLANTCYC:(CPD-17447);CHEBI:(168622);SUPERNATURAL:(SN0376332);MESH:(13894650);FooDB:(FDB008678);PUBCHEM:(163034534 155070967 126714595 91820011 13894650 11043643 88638893);LOTUS:(Q76416524);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	858916974	263.070	49	0.824	757860231595057616	757859804493245498	2897	
1	1	0.007	0.007	-109.806	1.000	1.000	82.726	C6H3ClN2O5	[M - H]-	C6H2ClN2O5-	KESYALTWUAFAAC	InChI=1S/C6H3ClN2O5/c7-3-1-4(8(11)12)6(10)5(2-3)9(13)14/h1-2,10H	4-Chloro-2,6-dinitrophenolate	C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])Cl	1.913	36690453;6952	NORMAN:(NS00039294);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(36690453 6952);DSSTox:(DTXSID6058978);PUBMED:(null)	137506324546	216.966	50	0.835	757860250066780415	757859804937841752	2959	
1	4	0.008	0.008	-245.552	0.070	0.034	19.658	C22H13ClO6S	[M - H]-	C22H12ClO6S-	YMTMDCKKZVFOQF	InChI=1S/C22H13ClO6S/c23-17-6-1-14(2-7-17)22(25)15-3-8-18(9-4-15)29-30(26,27)19-10-11-20-16(13-19)5-12-21(24)28-20/h1-13H	[4-(4-Chlorobenzoyl)phenyl] 2-oxochromene-6-sulfonate	C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)OS(=O)(=O)C3=CC4=C(C=C3)OC(=O)C=C4	5.000	31534172	PUBCHEM:(31534172)	2	439.003	50	0.837	757860239010591009	757859805155945575	3005	
1	1	0.080	0.080	-24.742	1.000	0.333	74.615	C4H4O4	[M + H2O - H]-	C4H5O5-	VZCYOOQTPOCHFL	InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)	Maleate	C(=CC(=O)O)C(=O)O	-0.366	118797083;21725373;21812476;21883788;102602080;87400193;16211938;16213299;5288227;5460307;161439850;161439851;161439853;161439854;161439855;4677796;23585441;102254915;6183479;59069829;59069839;59069850;59118065;5982048;56608514;153710748;153796023;54418487;131953142;11126229;723;164547;444266;444972;91115935;91168006;12201055;12201058;12201059;12201062;12201063;3998527;117064290;11966254;18664281;142689434;90473362;71309144;57488383;152220221;141278523;57922376	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0303643 HMDB0303645 HMDB0249450 HMDB0000176 HMDB0000134 HMDB0303644 HMDB0303272 HMDB0303642);MiMeDB:(MMDBc0000039 MMDBc0054486 MMDBc0056076);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6916256 5462570 444266 6916005 6916004 129655863 5288227 444972 723 6364607 23665635 23509096 6433510 11966254 6183479 6433512 6076814 5460307 9793847 6364608 6440849);SUPERNATURAL:(SN0404010);HSDB:(110-17-8 110-16-7);MESH:(723 444266 444972 5288227 5460307 11966254);FooDB:(FDB008113 FDB017287 FDB017286 FDB030865 FDB010104 FDB017288 FDB003291 FDB017289);PUBCHEM:(118797083 21725373 21812476 21883788 102602080 87400193 16211938 16213299 5288227 5460307 161439850 161439851 161439853 161439854 161439855 4677796 23585441 102254915 6183479 59069829 59069839 59069850 59118065 5982048 56608514 153710748 153796023 54418487 131953142 11126229 723 164547 444266 444972 91115935 91168006 12201055 12201058 12201059 12201062 12201063 3998527 117064290 11966254 18664281 142689434 90473362 71309144 57488383 152220221 141278523 57922376);COCONUT:(CNP0289193);NORMAN:(NS00083472 NS00087492 NS00084386 NS00087140 NS00081087 NS00087154 NS00087499 NS00080993 NS00085103 NS00079235 NS00078688 NS00008966 NS00083448);METACYC:(CPD0-2583 FUM MALEATE);PLANTCYC:(FUM);CHEBI:(115087 22958 30780 29806 36180 37156 37154 37155 115156 18012 91263 18300);KEGG:(C00122 C01384);DSSTox:(DTXSID001337577 DTXSID00589961 DTXSID10168802 DTXSID10480197 DTXSID1072925 DTXSID201340247 DTXSID2044008 DTXSID20946512 DTXSID3021518 DTXSID4029307 DTXSID40873770 DTXSID40892502 DTXSID40894985 DTXSID50424151 DTXSID50426019 DTXSID5059901 DTXSID5068603 DTXSID50724966 DTXSID70583855 DTXSID70873768 DTXSID8021517 DTXSID8048157 DTXSID901020482 DTXSID9037660);LOTUS:(Q27109609 Q42038 Q139857);YMDB:(YMDB00101);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(VZCYOOQTPOCHFL-UHFFFAOYSA-N)	139577461630	133.014	50	0.837	757860258002408052	757859805302746225	2988	
1	2	0.062	0.062	-198.672	0.072	0.046	51.274	C8H14O7S	[M + Cl]-	C8H14ClO7S-	XAQHZPSOLUCZJG	InChI=1S/C8H14O7S/c1-16-2-14-8-5(11)3(9)4(10)6(15-8)7(12)13/h3-6,8-11H,2H2,1H3,(H,12,13)	(3R,4S,6R)-3,4,5-trihydroxy-6-(methylsulfanylmethoxy)oxane-2-carboxylic acid	CSCOC1C(C(C(C(O1)C(=O)O)O)O)O	-1.100	124098699;155245329	PUBCHEM:(124098699 155245329)	2	289.017	50	0.837	757860245947971352	757859805374049398	2989	
1	1	-Infinity	-Infinity	-330.690	0.993	0.994	26.233	C17H16Cl2N2O8	[M - H]-	C17H15Cl2N2O8-	LFYIBPDMBZBIRY	InChI=1S/C17H16Cl2N2O8/c1-26-15-9-12(21(24)25)10-16(17(15)28-7-5-19)29-14-8-11(20(22)23)2-3-13(14)27-6-4-18/h2-3,8-10H,4-7H2,1H3	2-(2-Chloroethoxy)-1-[2-(2-chloroethoxy)-5-nitrophenoxy]-3-methoxy-5-nitrobenzene	COC1=C(C(=CC(=C1)[N+](=O)[O-])OC2=C(C=CC(=C2)[N+](=O)[O-])OCCCl)OCCCl	4.200	58976925	PUBCHEM:(58976925)	2	445.020	50	0.840	757860248821071314	757859805449546875	3006	
1	1	0.004	0.004	-211.902	0.980	0.964	21.753	C16H14O12S2	[M - H]-	C16H13O12S2-	WXSGMCOGYLSHJQ	InChI=1S/C16H14O12S2/c1-10(25-15(17)27-11-2-6-13(7-3-11)29(19,20)21)26-16(18)28-12-4-8-14(9-5-12)30(22,23)24/h2-10H,1H3,(H,19,20,21)(H,22,23,24)	4-[1-(4-Sulfophenoxy)carbonyloxyethoxycarbonyloxy]benzenesulfonic acid	CC(OC(=O)OC1=CC=C(C=C1)S(=O)(=O)O)OC(=O)OC2=CC=C(C=C2)S(=O)(=O)O	2.000	57188531	PUBCHEM:(57188531)	2	460.985	50	0.840	757860249315999469	757859805592153221	2999	
1	1	0.017	0.017	-89.551	0.627	0.500	65.038	C4H6N2O2S2	[M + CH2O2 - H]-	C5H7N2O4S2-	GLUHJJUDUPLMGM	InChI=1S/C4H6N2O2S2/c5-10(7,8)4-2-1-3-6-9-4/h1-3,6H,(H2,5,7,8)	2H-thiazine-6-sulfonamide	C1=CNSC(=C1)S(=O)(=O)N	0.100	18354333	PUBCHEM:(18354333)	2	222.983	51	0.846	757860253548054863	757859805663456394	2521	
